,type,fixed acidity,volatile acidity_big,citric acid_big,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,CpH-103,CpH-101,CpH-102,sulphates,alcohol,quality,pH_bup,sulphates_bup,alcohol_bup,quality_re,type_2,type_of_coluor,quality_re.1,type_dubl,type_of_coluor.1,the_state_manufacturing ,city,manfacutuered_name ,Quantity
4708,white,7.2,330000,280000,1.4,0.034,26,109,0.99246,3.28,3.28,3.28,0.57,10.6,6,9.66,11.479,13.298,15.117,white,black,16.117,white,black,USA,mancity,CASTEL FRERES,4514
4709,white,5.9,210000,310000,1.8,0.033,45,142,0.98984,3.35,3.35,3.35,0.5,12.7,6,10.675,12.69,14.705,16.72,white,gray,17.72,white,gray,England ,"Washington, D.C.",CASTEL FRERES,4514
4710,white,5.4,330000,310000,4,0.03,27,108,0.99031,3.3,3.3,3.3,0.43,12.2,7,11.45,13.737,16.024,18.311,white,greeen ,19.311,white,greeen ,England ,Buenos Aires ,CASTEL FRERES,4514
4711,white,5.4,205000,160000,12.55,0.051,31,115,0.99564,3.4,3.4,3.4,0.38,10.8,6,9.7,11.522,13.344,15.166,white,yellow ,16.166,white,yellow ,England ,paris,CASTEL FRERES,4514
4712,white,5.7,270000,160000,9,0.053,32,111,0.99474,3.36,3.36,3.36,0.37,10.4,6,9.52,11.315,13.11,14.905,white,brown ,15.905,white,brown ,England ,Buenos Aires,CASTEL FRERES,4514
4713,white,6.4,280000,280000,3,0.04,19,98,0.99216,3.25,3.25,3.25,0.47,11.1,6,9.925,11.813,13.701,15.589,white,red,16.589,white,red,England ,mancity,CASTEL FRERES,4514
4714,white,6.1,220000,400000,1.85,0.031,25,111,0.98966,3.03,3.03,3.03,0.3,11.8,7,11.385,13.726,16.067,18.408,white,black,19.408,white,black,England ,"Washington, D.C.",CASTEL FRERES,4514
4715,white,6.7,150000,320000,7.9,0.034,17,81,0.99512,3.29,3.29,3.29,0.31,10,6,9.355,11.137,12.919,14.701,white,gray,15.701,white,gray,England ,Buenos Aires ,CASTEL FRERES,4514
4716,white,5.5,315000,380000,2.6,0.033,10,69,0.9909,3.12,3.12,3.12,0.59,10.8,6,9.84,11.725,13.61,15.495,white,greeen ,16.495,white,greeen ,England ,paris,CASTEL FRERES,4514
4717,white,4.8,225000,380000,1.2,0.074,47,130,0.99132,3.31,3.31,3.31,0.4,10.3,6,9.495,11.292,13.089,14.886,white,yellow ,15.886,white,yellow ,England ,Buenos Aires,CASTEL FRERES,4514
4718,white,5.2,240000,150000,7.1,0.043,32,134,0.99378,3.24,3.24,3.24,0.48,9.9,6,9.33,11.1,12.87,14.64,white,brown ,15.64,white,brown ,England ,mancity,CASTEL FRERES,4514
4719,white,6.7,150000,320000,7.9,0.034,17,81,0.99512,3.29,3.29,3.29,0.31,10,6,9.355,11.137,12.919,14.701,white,red,15.701,white,red,France,"Washington, D.C.",CASTEL FRERES,4514
4720,white,6.6,270000,320000,1.3,0.044,18,93,0.99044,3.11,3.11,3.11,0.56,12.25,5,9.57,11.306,13.042,14.778,white,black,15.778,white,black,France,Buenos Aires ,CASTEL FRERES,4514
4721,white,6.1,320000,330000,10.7,0.036,27,98,0.99521,3.34,3.34,3.34,0.52,10.2,6,9.43,11.196,12.962,14.728,white,gray,15.728,white,gray,France,paris,CASTEL FRERES,4514
4722,white,6,250000,280000,7.7,0.053,37,132,0.99489,3.06,3.06,3.06,0.5,9.4,6,9.17,10.942,12.714,14.486,white,greeen ,15.486,white,greeen ,France,Buenos Aires,CASTEL FRERES,4514
4723,white,6.4,420000,460000,8.4,0.05,58,180,0.99495,3.18,3.18,3.18,0.46,9.7,6,9.26,11.03,12.8,14.57,white,yellow ,15.57,white,yellow ,France,mancity,CASTEL FRERES,4514
4724,white,6.1,320000,330000,10.7,0.036,27,98,0.99521,3.34,3.34,3.34,0.52,10.2,6,9.43,11.196,12.962,14.728,white,brown ,15.728,white,brown ,France,"Washington, D.C.",CASTEL FRERES,4514
4725,white,6.9,310000,330000,12.7,0.038,33,116,0.9954,3.04,3.04,3.04,0.65,10.4,6,9.68,11.543,13.406,15.269,white,red,16.269,white,red,USA,Buenos Aires ,CASTEL FRERES,4514
4726,white,6.3,480000,480000,1.8,0.035,35,96,0.99121,3.49,3.49,3.49,0.74,12.2,6,10.355,12.254,14.153,16.052,white,black,17.052,white,black,USA,paris,CASTEL FRERES,4514
4727,white,6,250000,280000,7.7,0.053,37,132,0.99489,3.06,3.06,3.06,0.5,9.4,6,9.17,10.942,12.714,14.486,white,gray,15.486,white,gray,USA,Buenos Aires,CASTEL FRERES,4514
4728,white,7.2,210000,310000,10.5,0.035,36,122,0.99478,3.12,3.12,3.12,0.4,10.6,6,9.74,11.624,13.508,15.392,white,greeen ,16.392,white,greeen ,USA,mancity,CASTEL FRERES,4514
4729,white,6.8,320000,430000,1.6,0.05,4,65,0.99346,3.27,3.27,3.27,0.47,10.7,5,8.715,10.257,11.799,13.341,white,yellow ,14.341,white,yellow ,USA,"Washington, D.C.",CASTEL FRERES,4514
4730,white,7.9,300000,600000,1.85,0.048,13,106,0.99331,3.24,3.24,3.24,0.49,11.85,5,9.305,10.969,12.633,14.297,white,brown ,15.297,white,brown ,USA,Buenos Aires ,CASTEL FRERES,4514
4731,white,5.3,310000,380000,10.5,0.031,53,140,0.99321,3.34,3.34,3.34,0.46,11.7,6,10.18,12.102,14.024,15.946,white,red,16.946,white,red,USA,paris,CASTEL FRERES,4514
4732,white,5.3,310000,380000,10.5,0.031,53,140,0.99321,3.34,3.34,3.34,0.46,11.7,6,10.18,12.102,14.024,15.946,white,black,16.946,white,black,USA,Buenos Aires,CASTEL FRERES,4514
4733,white,5.2,185000,220000,1,0.03,47,123,0.99218,3.55,3.55,3.55,0.44,10.15,6,9.3,11.006,12.712,14.418,white,gray,15.418,white,gray,USA,mancity,CASTEL FRERES,4514
4734,white,5.5,160000,310000,1.2,0.026,31,68,0.9898,3.33,3.33,3.33,0.44,11.63333333,6,10.15166667,12.072,13.99233333,15.91266666,white,greeen ,16.91266666,white,greeen ,Argentina,"Washington, D.C.",CASTEL FRERES,4514
4735,white,6,170000,360000,1.7,0.042,14,61,0.99144,3.22,3.22,3.22,0.54,10.8,6,9.79,11.65,13.51,15.37,white,yellow ,16.37,white,yellow ,France,Buenos Aires ,CASTEL FRERES,4514
4736,white,6,160000,360000,1.6,0.042,13,61,0.99143,3.22,3.22,3.22,0.54,10.8,6,9.79,11.65,13.51,15.37,white,brown ,16.37,white,brown ,Argentina,paris,CASTEL FRERES,4514
4737,white,6.1,240000,320000,9,0.031,41,134,0.99234,3.25,3.25,3.25,0.26,12.3,7,11.525,13.854,16.183,18.512,white,red,19.512,white,red,France,Buenos Aires,CASTEL FRERES,4514
4738,white,5.5,300000,250000,1.9,0.029,33,118,0.98972,3.36,3.36,3.36,0.66,12.5,6,10.57,12.546,14.522,16.498,white,black,17.498,white,black,Argentina,mancity,�ACCOLADE WINES,4514
4739,white,5.5,160000,310000,1.2,0.026,31,68,0.9898,3.33,3.33,3.33,0.44,11.65,6,10.16,12.082,14.004,15.926,white,gray,16.926,white,gray,England ,"Washington, D.C.",�ACCOLADE WINES,4514
4740,white,6,320000,460000,1.5,0.05,56,189,0.99308,3.24,3.24,3.24,0.49,9.6,5,8.18,9.619,11.058,12.497,white,greeen ,13.497,white,greeen ,USA,Buenos Aires ,�ACCOLADE WINES,4514
4741,white,6.1,270000,310000,3.9,0.034,42,137,0.99218,3.24,3.24,3.24,0.46,10.9,6,9.83,11.702,13.574,15.446,white,yellow ,16.446,white,yellow ,England ,paris,�ACCOLADE WINES,4514
4742,white,6,270000,320000,3.6,0.035,36,133,0.99215,3.23,3.23,3.23,0.46,10.8,6,9.785,11.65,13.515,15.38,white,brown ,16.38,white,brown ,England ,Buenos Aires,�ACCOLADE WINES,4514
4743,white,6,140000,370000,1.2,0.032,63,148,0.99185,3.32,3.32,3.32,0.44,11.2,5,8.94,10.52,12.1,13.68,white,red,14.68,white,red,England ,mancity,�ACCOLADE WINES,4514
4744,white,5,240000,190000,5,0.043,17,101,0.99438,3.67,3.67,3.67,0.57,10,5,8.165,9.507,10.849,12.191,white,black,13.191,white,black,England ,"Washington, D.C.",�ACCOLADE WINES,4514
4745,white,6.1,260000,250000,2.9,0.047,289,440,0.99314,3.44,3.44,3.44,0.64,10.5,3,6.53,7.384,8.238,9.092,white,gray,10.092,white,gray,England ,Buenos Aires ,�ACCOLADE WINES,4514
4746,white,6.3,230000,500000,10.4,0.043,61,132,0.99542,2.86,2.86,2.86,0.46,9.1,6,9.12,10.926,12.732,14.538,white,greeen ,15.538,white,greeen ,England ,paris,�ACCOLADE WINES,4514
4747,white,5.6,260000,500000,11.4,0.029,25,93,0.99428,3.23,3.23,3.23,0.49,10.5,6,9.635,11.467,13.299,15.131,white,yellow ,16.131,white,yellow ,England ,Buenos Aires,�ACCOLADE WINES,4514
4748,white,6.1,340000,240000,18.35,0.05,33,184,0.99943,3.12,3.12,3.12,0.61,9.3,5,8.09,9.523,10.956,12.389,white,brown ,13.389,white,brown ,England ,mancity,�ACCOLADE WINES,4514
4749,white,6.2,350000,250000,18.4,0.051,28,182,0.99946,3.13,3.13,3.13,0.62,9.3,6,9.085,10.814,12.543,14.272,white,red,15.272,white,red,England ,"Washington, D.C.",�ACCOLADE WINES,4514
4750,white,6,140000,370000,1.2,0.032,63,148,0.99185,3.32,3.32,3.32,0.44,11.2,5,8.94,10.52,12.1,13.68,white,black,14.68,white,black,England ,Buenos Aires ,�ACCOLADE WINES,4514
4751,white,7.3,360000,620000,7.1,0.033,48,185,0.99472,3.14,3.14,3.14,0.62,10.6,6,9.73,11.586,13.442,15.298,white,gray,16.298,white,gray,France,paris,�ACCOLADE WINES,4514
4752,white,5.1,250000,360000,1.3,0.035,40,78,0.9891,3.23,3.23,3.23,0.64,12.1,7,11.435,13.712,15.989,18.266,white,greeen ,19.266,white,greeen ,France,Buenos Aires,�ACCOLADE WINES,4514
4753,white,5.5,160000,260000,1.5,0.032,35,100,0.99076,3.43,3.43,3.43,0.77,12,6,10.285,12.179,14.073,15.967,white,yellow ,16.967,white,yellow ,France,mancity,�ACCOLADE WINES,4514
4754,white,6.4,190000,350000,10.2,0.043,40,106,0.99632,3.16,3.16,3.16,0.5,9.7,6,9.27,11.042,12.814,14.586,white,brown ,15.586,white,brown ,France,"Washington, D.C.",�ACCOLADE WINES,4514
4755,white,6.6,290000,730000,2.2,0.027,21,92,0.99,3.12,3.12,3.12,0.48,12.4,6,10.64,12.696,14.752,16.808,white,red,17.808,white,red,France,Buenos Aires ,�ACCOLADE WINES,4514
4756,white,6,380000,260000,3.5,0.035,38,111,0.98872,3.18,3.18,3.18,0.47,13.6,7,12.21,14.669,17.128,19.587,white,black,20.587,white,black,France,paris,�ACCOLADE WINES,4514
4757,white,6,380000,260000,3.5,0.035,38,111,0.98872,3.18,3.18,3.18,0.47,13.6,7,12.21,14.669,17.128,19.587,white,gray,20.587,white,gray,USA,Buenos Aires,�ACCOLADE WINES,4514
4758,white,6.5,200000,350000,3.9,0.04,27,140,0.99102,2.98,2.98,2.98,0.53,11.8,6,10.41,12.443,14.476,16.509,white,greeen ,17.509,white,greeen ,USA,mancity,�ACCOLADE WINES,4514
4759,white,6.6,170000,260000,7.4,0.052,45,128,0.99388,3.16,3.16,3.16,0.37,10,6,9.42,11.235,13.05,14.865,white,yellow ,15.865,white,yellow ,USA,"Washington, D.C.",�ACCOLADE WINES,4514
4760,white,6.6,170000,260000,7.4,0.052,45,128,0.99388,3.16,3.16,3.16,0.37,10,6,9.42,11.235,13.05,14.865,white,brown ,15.865,white,brown ,USA,Buenos Aires ,�ACCOLADE WINES,4514
4761,white,6.2,150000,270000,11,0.035,46,116,0.99602,3.12,3.12,3.12,0.38,9.1,6,8.99,10.726,12.462,14.198,white,red,15.198,white,red,USA,paris,�ACCOLADE WINES,4514
4762,white,5.9,480000,300000,1.5,0.037,19,78,0.99057,3.47,3.47,3.47,0.42,11.9,7,11.215,13.422,15.629,17.836,white,black,18.836,white,black,USA,Buenos Aires,�ACCOLADE WINES,4514
4763,white,5.3,400000,250000,3.9,0.031,45,130,0.99072,3.31,3.31,3.31,0.58,11.75,7,11.22,13.444,15.668,17.892,white,gray,18.892,white,gray,USA,mancity,�ACCOLADE WINES,4514
4764,white,5.9,260000,290000,5.4,0.046,34,116,0.99224,3.24,3.24,3.24,0.41,11.4,6,10.08,12.007,13.934,15.861,white,greeen ,16.861,white,greeen ,USA,"Washington, D.C.",�ACCOLADE WINES,4514
4765,white,5.2,300000,340000,1.5,0.038,18,96,0.98942,3.56,3.56,3.56,0.48,13,8,12.72,15.304,17.888,20.472,white,yellow ,21.472,white,yellow ,USA,Buenos Aires ,�ACCOLADE WINES,4514
4766,white,6.4,320000,250000,5,0.055,28,138,0.99171,3.27,3.27,3.27,0.5,12.4,8,12.565,15.174,17.783,20.392,white,brown ,21.392,white,brown ,Argentina,paris,�ACCOLADE WINES,4514
4767,white,6.6,190000,250000,1.2,0.052,34,181,0.99352,3.3,3.3,3.3,0.42,9.4,7,10.05,12.058,14.066,16.074,white,red,17.074,white,red,France,Buenos Aires,�ACCOLADE WINES,4514
4768,white,6.8,270000,300000,13,0.047,69,160,0.99705,3.16,3.16,3.16,0.5,9.6,6,9.22,10.982,12.744,14.506,white,black,15.506,white,black,Argentina,mancity,�ACCOLADE WINES,4514
4769,white,6.8,270000,300000,13,0.047,69,160,0.99705,3.16,3.16,3.16,0.5,9.6,6,9.22,10.982,12.744,14.506,white,gray,15.506,white,gray,France,"Washington, D.C.",�ACCOLADE WINES,4514
4770,white,6.8,270000,300000,13,0.047,69,160,0.99705,3.16,3.16,3.16,0.5,9.6,6,9.22,10.982,12.744,14.506,white,greeen ,15.506,white,greeen ,Argentina,Buenos Aires ,�ACCOLADE WINES,4514
4771,white,6.8,270000,300000,13,0.047,69,160,0.99705,3.16,3.16,3.16,0.5,9.6,6,9.22,10.982,12.744,14.506,white,yellow ,15.506,white,yellow ,England ,paris,�ACCOLADE WINES,4514
4772,white,6.4,280000,450000,8.6,0.057,47,223,0.99654,3.16,3.16,3.16,0.51,9.1,5,7.97,9.381,10.792,12.203,white,brown ,13.203,white,brown ,USA,Buenos Aires,�ACCOLADE WINES,4514
4773,white,5.2,210000,310000,1.7,0.048,17,61,0.98953,3.24,3.24,3.24,0.37,12,7,11.38,13.671,15.962,18.253,white,red,19.253,white,red,England ,mancity,�ACCOLADE WINES,4514
4774,white,7.1,240000,340000,1.2,0.045,6,132,0.99132,3.16,3.16,3.16,0.46,11.2,4,8.02,9.346,10.672,11.998,white,black,12.998,white,black,England ,"Washington, D.C.",�ACCOLADE WINES,4514
4775,white,5,270000,400000,1.2,0.076,42,124,0.99204,3.32,3.32,3.32,0.47,10.1,6,9.39,11.157,12.924,14.691,white,gray,15.691,white,gray,England ,Buenos Aires ,�ACCOLADE WINES,4514
4776,white,5.8,270000,400000,1.2,0.076,47,130,0.99185,3.13,3.13,3.13,0.45,10.3,6,9.585,11.431,13.277,15.123,white,greeen ,16.123,white,greeen ,England ,paris,�ACCOLADE WINES,4514
4777,white,5.9,270000,320000,2,0.034,31,102,0.98952,3.16,3.16,3.16,0.56,12.3,6,10.57,12.596,14.622,16.648,white,yellow ,17.648,white,yellow ,England ,Buenos Aires,�ACCOLADE WINES,4514
4778,white,5.8,315000,190000,19.4,0.031,28,106,0.99704,2.97,2.97,2.97,0.4,10.55,6,9.79,11.714,13.638,15.562,white,brown ,16.562,white,brown ,England ,mancity,�ACCOLADE WINES,4514
4779,white,6,590000,0,0.8,0.037,30,95,0.99032,3.1,3.1,3.1,0.4,10.9,4,7.9,9.22,10.54,11.86,white,red,12.86,white,red,England ,"Washington, D.C.",�ACCOLADE WINES,4514
4780,white,5.8,300000,90000,6.3,0.042,36,138,0.99382,3.15,3.15,3.15,0.48,9.7,5,8.275,9.752,11.229,12.706,white,black,13.706,white,black,England ,Buenos Aires ,�ACCOLADE WINES,4514
4781,white,5.6,300000,100000,6.4,0.043,34,142,0.99382,3.14,3.14,3.14,0.48,9.8,5,8.33,9.82,11.31,12.8,white,gray,13.8,white,gray,England ,paris,�ACCOLADE WINES,4514
4782,white,6.7,300000,500000,12.1,0.045,38,127,0.9974,3.04,3.04,3.04,0.53,8.9,6,8.93,10.655,12.38,14.105,white,greeen ,15.105,white,greeen ,England ,Buenos Aires,�ACCOLADE WINES,4514
4783,white,6.7,300000,500000,12.1,0.045,38,127,0.9974,3.04,3.04,3.04,0.53,8.9,6,8.93,10.655,12.38,14.105,white,yellow ,15.105,white,yellow ,France,mancity,�ACCOLADE WINES,4514
4784,white,6.4,310000,310000,12.9,0.045,55,161,0.99546,3.02,3.02,3.02,0.59,10.2,5,8.59,10.145,11.7,13.255,white,brown ,14.255,white,brown ,France,"Washington, D.C.",�ACCOLADE WINES,4514
4785,white,6.9,250000,290000,2.4,0.038,28,76,0.99088,3.01,3.01,3.01,0.36,11.7,7,11.345,13.676,16.007,18.338,white,red,19.338,white,red,France,Buenos Aires ,�ACCOLADE WINES,4514
4786,white,4.4,320000,390000,4.3,0.03,31,127,0.98904,3.46,3.46,3.46,0.36,12.8,8,12.67,15.276,17.882,20.488,white,black,21.488,white,black,France,paris,�ACCOLADE WINES,4514
4787,white,3.9,225000,400000,4.2,0.03,29,118,0.989,3.57,3.57,3.57,0.36,12.8,8,12.615,15.188,17.761,20.334,white,gray,21.334,white,gray,France,Buenos Aires,�ACCOLADE WINES,4514
4788,white,6.4,310000,310000,12.9,0.045,55,161,0.99546,3.02,3.02,3.02,0.59,10.2,5,8.59,10.145,11.7,13.255,white,greeen ,14.255,white,greeen ,France,mancity,�PERNOD RICARD,4514
4789,white,5.5,620000,330000,1.7,0.037,24,118,0.98758,3.15,3.15,3.15,0.39,13.55,6,11.2,13.371,15.542,17.713,white,yellow ,18.713,white,yellow ,USA,"Washington, D.C.",�PERNOD RICARD,4514
4790,white,6.2,300000,420000,2.2,0.036,28,128,0.9901,3.13,3.13,3.13,0.38,11.6,6,10.235,12.218,14.201,16.184,white,brown ,17.184,white,brown ,USA,Buenos Aires ,�PERNOD RICARD,4514
4791,white,6.7,300000,500000,12.1,0.045,38,127,0.9974,3.04,3.04,3.04,0.53,8.9,6,8.93,10.655,12.38,14.105,white,red,15.105,white,red,USA,paris,�PERNOD RICARD,4514
4792,white,4.7,785000,0,3.4,0.036,23,134,0.98981,3.53,3.53,3.53,0.92,13.8,6,11.135,13.164,15.193,17.222,white,black,18.222,white,black,USA,Buenos Aires,�PERNOD RICARD,4514
4793,white,6,310000,320000,7.4,0.175,47,159,0.9952,3.19,3.19,3.19,0.5,9.4,6,9.105,10.838,12.571,14.304,white,gray,15.304,white,gray,USA,mancity,�PERNOD RICARD,4514
4794,white,6,320000,300000,7.3,0.174,46,159,0.99519,3.18,3.18,3.18,0.49,9.4,5,8.11,9.547,10.984,12.421,white,greeen ,13.421,white,greeen ,USA,"Washington, D.C.",�PERNOD RICARD,4514
4795,white,6.4,105000,290000,1.1,0.035,44,140,0.99142,3.17,3.17,3.17,0.55,10.7,7,10.765,12.929,15.093,17.257,white,yellow ,18.257,white,yellow ,USA,Buenos Aires ,�PERNOD RICARD,4514
4796,white,6.4,105000,290000,1.1,0.035,44,140,0.99142,3.17,3.17,3.17,0.55,10.7,7,10.765,12.929,15.093,17.257,white,brown ,18.257,white,brown ,USA,paris,�PERNOD RICARD,4514
4797,white,5.7,330000,320000,1.4,0.043,28,93,0.9897,3.31,3.31,3.31,0.5,12.3,6,10.495,12.482,14.469,16.456,white,red,17.456,white,red,USA,Buenos Aires,�PERNOD RICARD,4514
4798,white,5.9,320000,190000,14.5,0.042,37,115,0.99684,3.16,3.16,3.16,0.43,10.3,5,8.57,10.109,11.648,13.187,white,black,14.187,white,black,Argentina,mancity,�PERNOD RICARD,4514
4799,white,6.2,260000,200000,8,0.047,35,111,0.99445,3.11,3.11,3.11,0.42,10.4,6,9.645,11.51,13.375,15.24,white,gray,16.24,white,gray,France,"Washington, D.C.",�PERNOD RICARD,4514
4800,white,6,200000,330000,1.1,0.039,45,126,0.99051,3.31,3.31,3.31,0.45,11.6,7,11.145,13.367,15.589,17.811,white,greeen ,18.811,white,greeen ,Argentina,Buenos Aires ,�PERNOD RICARD,4514
4801,white,6.4,105000,290000,1.1,0.035,44,140,0.99142,3.17,3.17,3.17,0.55,10.7,7,10.765,12.929,15.093,17.257,white,yellow ,18.257,white,yellow ,France,paris,�PERNOD RICARD,4514
4802,white,5.8,280000,340000,2.2,0.037,24,125,0.98986,3.36,3.36,3.36,0.33,12.8,8,12.72,15.359,17.998,20.637,white,brown ,21.637,white,brown ,Argentina,Buenos Aires,�PERNOD RICARD,4514
4803,white,6.4,310000,500000,5.8,0.038,42,111,0.99189,3.18,3.18,3.18,0.53,11.9,7,11.36,13.643,15.926,18.209,white,red,19.209,white,red,England ,mancity,�PERNOD RICARD,4514
4804,white,6,350000,460000,0.9,0.033,9,65,0.98934,3.24,3.24,3.24,0.35,12.1,4,8.43,9.833,11.236,12.639,white,black,13.639,white,black,USA,"Washington, D.C.",�PERNOD RICARD,4514
4805,white,5.1,260000,340000,6.4,0.034,26,99,0.99449,3.23,3.23,3.23,0.41,9.2,6,8.985,10.695,12.405,14.115,white,gray,15.115,white,gray,England ,Buenos Aires ,�PERNOD RICARD,4514
4806,white,6.6,280000,90000,10.9,0.051,37,131,0.99566,2.93,2.93,2.93,0.62,9.5,6,9.285,11.094,12.903,14.712,white,greeen ,15.712,white,greeen ,England ,paris,�PERNOD RICARD,4514
4807,white,6,170000,300000,7.3,0.039,39,104,0.99252,2.91,2.91,2.91,0.57,11,6,10.045,12.015,13.985,15.955,white,yellow ,16.955,white,yellow ,England ,Buenos Aires,�PERNOD RICARD,4514
4808,white,7.3,350000,670000,8.3,0.053,10,100,0.9959,3.19,3.19,3.19,0.5,10.9,5,8.855,10.438,12.021,13.604,white,brown ,14.604,white,brown ,England ,mancity,�PERNOD RICARD,4514
4809,white,6,260000,240000,1.3,0.053,66,150,0.9924,3.21,3.21,3.21,0.62,10.4,6,9.595,11.41,13.225,15.04,white,red,16.04,white,red,England ,"Washington, D.C.",�PERNOD RICARD,4514
4810,white,5.4,375000,400000,3.3,0.054,29,147,0.99482,3.42,3.42,3.42,0.52,9.1,5,7.84,9.172,10.504,11.836,white,black,12.836,white,black,England ,Buenos Aires ,�PERNOD RICARD,4514
4811,white,7,170000,420000,1,0.075,19,71,0.99103,3.32,3.32,3.32,0.62,11.4,6,10.04,11.922,13.804,15.686,white,gray,16.686,white,gray,England ,paris,�PERNOD RICARD,4514
4812,white,5.1,260000,330000,1.1,0.027,46,113,0.98946,3.35,3.35,3.35,0.43,11.4,7,11.025,13.217,15.409,17.601,white,greeen ,18.601,white,greeen ,England ,Buenos Aires,�PERNOD RICARD,4514
4813,white,5.8,360000,500000,1,0.127,63,178,0.99212,3.1,3.1,3.1,0.45,9.7,5,8.3,9.795,11.29,12.785,white,yellow ,13.785,white,yellow ,England ,mancity,�PERNOD RICARD,4514
4814,white,5.7,400000,350000,5.1,0.026,17,113,0.99052,3.18,3.18,3.18,0.67,12.4,6,10.61,12.629,14.648,16.667,white,brown ,17.667,white,brown ,England ,"Washington, D.C.",�PERNOD RICARD,4514
4815,white,6.2,760000,10000,3.2,0.041,18,120,0.99026,3.2,3.2,3.2,0.94,13.7,7,12.25,14.666,17.082,19.498,white,red,20.498,white,red,France,Buenos Aires ,�PERNOD RICARD,4514
4816,white,6.1,410000,200000,12.6,0.032,54,136,0.99516,2.91,2.91,2.91,0.43,10.6,6,9.845,11.789,13.733,15.677,white,black,16.677,white,black,France,paris,�PERNOD RICARD,4514
4817,white,5.8,385000,250000,3.7,0.031,38,122,0.99128,3.2,3.2,3.2,0.63,11.2,6,10,11.897,13.794,15.691,white,gray,16.691,white,gray,France,Buenos Aires,�GRUPO PENAFLOR,4514
4818,white,6,270000,400000,1.7,0.021,18,82,0.9891,3.24,3.24,3.24,0.95,13.13333333,6,10.94666667,12.993,15.03933333,17.08566666,white,greeen ,18.08566666,white,greeen ,France,mancity,�CONSTELLATION BRANDS,4514
4819,white,5.7,400000,350000,5.1,0.026,17,113,0.99052,3.18,3.18,3.18,0.67,12.4,6,10.61,12.629,14.648,16.667,white,yellow ,17.667,white,yellow ,France,"Washington, D.C.",�THE WINE GROUP,4514
4820,white,5.8,360000,500000,1,0.127,63,178,0.99212,3.1,3.1,3.1,0.45,9.7,5,8.3,9.795,11.29,12.785,white,brown ,13.785,white,brown ,France,Buenos Aires ,�E & J GALLO,4514
4821,white,7,240000,470000,1.3,0.043,18,131,0.99176,3.19,3.19,3.19,0.45,11,6,9.905,11.803,13.701,15.599,white,red,16.599,white,red,USA,paris,TREASURY WINE ESTATE,4514
4822,white,6.8,230000,480000,1.5,0.036,35,165,0.99162,3.18,3.18,3.18,0.45,11.3,6,10.06,11.991,13.922,15.853,white,black,16.853,white,black,USA,Buenos Aires,TREASURY WINE ESTATE,4514
4823,white,6.5,280000,340000,4.6,0.054,22,130,0.99193,3.2,3.2,3.2,0.46,12,7,11.4,13.694,15.988,18.282,white,gray,19.282,white,gray,USA,mancity,TREASURY WINE ESTATE,4514
4824,white,6.4,230000,350000,10.3,0.042,54,140,0.9967,3.23,3.23,3.23,0.47,9.2,5,7.985,9.389,10.793,12.197,white,greeen ,13.197,white,greeen ,USA,"Washington, D.C.",TREASURY WINE ESTATE,4514
4825,white,6,340000,290000,6.1,0.046,29,134,0.99462,3.48,3.48,3.48,0.57,10.7,6,9.61,11.379,13.148,14.917,white,yellow ,15.917,white,yellow ,USA,Buenos Aires ,TREASURY WINE ESTATE,4514
4826,white,6,340000,290000,6.1,0.046,29,134,0.99462,3.48,3.48,3.48,0.57,10.7,6,9.61,11.379,13.148,14.917,white,brown ,15.917,white,brown ,USA,paris,TREASURY WINE ESTATE,4514
4827,white,6.7,220000,330000,1.2,0.036,36,86,0.99058,3.1,3.1,3.1,0.76,11.4,6,10.15,12.084,14.018,15.952,white,red,16.952,white,red,USA,Buenos Aires,TREASURY WINE ESTATE,4514
4828,white,6.4,230000,350000,10.3,0.042,54,140,0.9967,3.23,3.23,3.23,0.47,9.2,5,7.985,9.389,10.793,12.197,white,black,13.197,white,black,USA,mancity,TREASURY WINE ESTATE,4514
4829,white,6,320000,330000,9.9,0.032,22,90,0.99258,3.1,3.1,3.1,0.43,12.1,7,11.5,13.837,16.174,18.511,white,gray,19.511,white,gray,USA,"Washington, D.C.",TREASURY WINE ESTATE,4514
4830,white,5.8,290000,270000,1.6,0.062,17,140,0.99138,3.23,3.23,3.23,0.35,11.1,6,9.935,11.841,13.747,15.653,white,greeen ,16.653,white,greeen ,Argentina,Buenos Aires ,�VINA CONCHA Y TORO,4514
4831,white,5.8,380000,260000,1.1,0.058,20,140,0.99271,3.27,3.27,3.27,0.43,9.7,6,9.215,10.961,12.707,14.453,white,yellow ,15.453,white,yellow ,France,paris,�VINA CONCHA Y TORO,4514
